date,AEP,FL,MRO,DTE,IP,CNP,NAV,DOW,PEP,CL,UIS,GD,ASA,FDX,PCG,R,CNW,OXY,GLW,SO,ETR,HAL,NOC,AVP,HRS,CSC,IFF,SKY,MDT,EMR,DE,NBL,MAT,JCP,AVT,THC,GRA,LPX,TXI,CI,NVO,NSC,ALK,BDX,ADM,HES,BCR,PPG,GPC,SNE,HST,AFG,RDC,TY,NL,PKD,TSO,GIS,DNB,CP,COO,AFL,ADI,NWL,PNW,AXE,ADX,AIR,ARW,EGN,PNM,NU,BCE,GAS,BK,CB,AEM,BGG,BKH,BEN,BRE,BOH,BMS,D,LNC,NI,TXT,CR,CVS,KMB,GWW,RAD,HAS,CCK,CMS,ABX,HL,JCI,MWV,GAM,CPB,SHW,PH,IR,OKE,FMC,SWK,RRD,SNA,SPW,GCI,TKR,NC,ICB,LUB,PHM,MTS,JHI,MCI,CNA,NEU,UNS,XEL,PCH,BRC,GSK,GGG,TRV,STT,PGR,TSN,NYT,CQB,APC,AEG,CKP,BPL,ARG,ATW,MMT,BHI,GY,MGF,CCC,TEF,NUV,MBI,L,PVH,SCI,DLX,HMC,NKE,UIL,TMO,NFG,AIN,NCA,FLO,ITW,FDO,KEY,EQT,MDU,HOG,EFX,CTL,HE,HP,KSU,CNL,HRC,IRF,FUN,GAB,CBB,FOE,CTB,KF,MFM,DHR,CLF,GMT,KMT,EDE,FSS,ESL,UHT,HXL,DRE,CSL,AVA,HOT,SEE,PHG,ALE,PSA,STI,STR,WTR,TMK,TIF,OGE,TDW,SWX,OLN,TTC,TRN,RYL,PEO,MXF,NX,PBY,SPF,SJI,PNY,TJX,ECL,LNT,UVV,SWZ,HQH,SWN,CSH,JHS,SBR,NPK,UNT,TRP,SYK,OCR,LUK,SXI,RJF,MIN,GIM,AB,PIM,BID,URS,BKT,PNC,MAN,CHE,HAR,EMC,NPI,KMM,ACO,CY,PHI,BPT,PCL,AGN,NPP,KTF,MEN,DDS,MHF,TWN,TCB,CDI,IEX,EAT,HLS,TSS,HNR,PDT,HRL,MCR,LSI,NMA,EMF,HTR,PCP,JEC,MGM,SNV,SUP,NNP,TG,GF,LUX,CEE,UDR,JOF,UNH,NNN,NMO,NE,CHD,FLS,SON,CYN,RPM,ODP,MEI,UFI,BBT,OMC,CMA,ORI,FHN,CFR,PNR,TEX,POT,HNI,COG,MTZ,FST,IVC,CLC,UHS,MTW,TTI,CDE,LH,SWY,CIA,PNK,RTI,VLY,CRK,NQM,CUZ,MCS,DY,NQI,ESV,NQS,AZO,X,HAE,JNY,ANN,NVC,NQU,SFY,MTG,RGS,DV,PLL,KEX,TDS,NIO,NHI,MSF,HNT,NUC,HMN,NR,OI,MYD,BNA,NPF,SGL,SMG,M,NTE,ELY,ORB,PPR,MYN,JOE,TNH,HCN,ROG,PII,HGR,GLT,ENZ,WEN,AN,MYE,NXP,FBP,MHK,MW,RHI,RBC,MYI,HVT,HQL,NCS,BSX,KSS,ALU,NXQ,STE,PX,CHN,GCH,MMU,OHI,LTC,DCO,MTX,RDN,HCC,BKN,ELS,FNB,CHK,ETH,TM,RCL,ATR,JBL,AZN,TWI,SKT,PPS,CPT,AWF,EQR,MAR,BYD,ENI,OMG,LXP,PRE,REG,AEC,HHS,AF,NFX,BDC,SPG,EMN,TV,RMT,IFN,ALB,MAC,AKS,CBR,AEO,VRX,HIW,FR,APF,GEO,EOC,BTO,CLI,RS,HNP,PKX,O,KEP,BMO,MCK,COF,GHI,STM,TEO,SWC,TDF,IIF,TRK,AOI,ABC,APU,AGU,DRI,PT,SSS,SYX,DO,THG,DST,TLK,LXK,EL,SAM,SWM,ITT,MSM,HIG,BCO
546,0,1,2,0,2,0,2,0,2,2,0,2,2,2,0,2,2,2,0,0,0,2,0,2,3,2,0,2,0,4,5,2,2,0,0,0,0,1,0,0,4,2,2,2,6,2,7,0,0,2,2,8,2,0,0,2,2,2,2,2,0,0,9,4,0,0,0,0,0,0,0,2,2,0,4,2,2,0,10,2,0,11,4,0,2,0,12,2,2,13,4,0,0,4,0,2,2,0,2,2,0,0,4,1,0,2,0,2,2,0,14,4,15,0,16,4,4,4,0,2,2,0,0,2,17,2,4,2,4,0,0,2,0,2,16,2,18,0,2,2,2,0,4,19,2,2,0,2,20,2,2,2,2,0,0,0,2,2,2,0,1,4,0,0,0,4,2,4,2,0,0,1,0,21,4,22,0,3,2,0,2,0,0,23,0,2,0,4,4,2,0,0,4,24,0,0,4,4,0,2,25,0,0,2,4,26,0,4,1,2,0,0,2,2,0,0,0,2,0,2,2,0,2,0,27,2,4,2,2,0,2,2,4,28,17,0,2,2,2,2,4,4,29,2,4,0,4,1,2,0,2,2,2,4,2,4,0,2,0,0,4,0,1,0,2,2,2,1,0,2,0,1,2,2,0,4,2,4,0,1,2,2,0,2,1,2,0,0,2,2,30,0,0,2,0,0,0,4,31,32,4,0,2,0,0,0,33,2,2,0,2,2,34,0,0,0,2,35,0,0,1,0,36,2,2,4,2,0,2,2,2,37,0,0,0,1,2,2,2,0,2,2,1,2,2,2,0,2,0,1,0,2,2,38,39,2,1,4,2,4,2,40,41,42,0,2,4,0,2,0,43,0,0,4,4,2,0,4,0,0,2,4,2,0,44,0,1,0,4,15,2,4,2,0,0,4,45,0,2,0,2,46,0,2,0,2,1,47,1,2,48,4,0,1,49,50,51,2,0,0,52,0,0,53,2,2,2,0,0,4,54,4,4,55,0,0,4,0,32,1,2,2,0,1,0,2,0,56,0,2,0,0,2,1,4,57,4,4,58,4,2,4,1,59,2,0,2,60,0,2,2,0,2,2,0,2,4,4,0,0,0
547,0,1,2,0,1,0,1,0,2,2,0,2,2,1,0,1,1,1,0,0,0,2,0,2,0,2,0,1,1,2,3,2,2,0,0,0,0,4,1,0,0,2,1,2,3,2,5,0,0,2,2,6,2,0,0,2,2,2,7,2,0,0,8,0,0,0,0,0,0,0,0,9,2,0,2,2,2,0,10,1,0,11,0,0,2,0,12,2,2,0,0,1,0,13,0,2,2,1,1,2,0,0,14,0,0,2,0,2,2,0,15,0,14,1,0,2,2,0,1,2,2,0,0,1,1,2,2,2,2,0,0,2,0,2,16,2,17,0,2,2,2,0,18,19,2,2,1,2,20,2,2,2,2,0,0,0,2,2,1,0,1,2,0,0,0,0,2,0,2,1,0,1,0,21,0,22,0,23,2,0,1,1,0,24,0,1,0,2,0,1,0,0,18,25,0,0,0,2,1,1,26,0,0,2,13,27,0,2,1,2,1,0,1,2,0,0,0,2,0,2,2,1,2,1,28,2,2,2,2,0,1,2,0,29,30,1,2,1,31,1,0,2,30,2,0,0,2,1,1,0,2,2,1,2,2,27,0,2,0,0,0,1,1,1,2,2,2,1,1,2,0,1,2,2,1,0,2,2,0,1,1,1,0,0,1,2,0,0,2,2,32,0,0,1,0,0,0,2,33,7,2,0,2,0,0,0,34,2,2,1,2,9,35,0,0,0,2,36,0,0,1,0,37,2,2,13,2,0,2,2,2,38,1,0,0,1,2,2,2,0,2,1,1,2,2,2,0,39,0,1,1,2,2,40,41,2,1,2,2,0,1,28,42,12,0,2,2,0,2,0,43,23,0,0,0,2,1,2,1,0,2,2,2,0,44,0,1,0,2,45,1,2,2,0,0,0,46,42,47,0,2,48,0,2,0,2,1,49,1,2,50,13,0,1,51,52,4,2,0,0,29,1,0,53,1,1,2,0,1,2,47,2,2,54,1,0,0,1,2,1,1,2,0,1,1,2,0,33,1,2,1,1,1,1,0,55,0,2,39,0,2,2,1,56,2,0,2,57,0,2,2,0,2,2,1,2,0,13,1,0,0
548,0,1,2,0,3,0,3,0,4,2,0,2,2,3,0,3,3,3,0,0,0,2,0,2,0,2,0,3,3,2,5,2,2,0,0,0,0,0,3,0,0,2,3,2,3,2,6,0,0,2,2,7,2,0,0,2,2,2,8,2,0,0,9,0,0,0,0,0,0,0,0,10,2,0,2,2,2,0,11,3,0,12,0,0,2,0,13,2,2,0,0,3,0,14,0,2,2,3,3,2,0,0,9,0,0,2,0,2,2,0,15,0,16,3,17,2,0,0,3,2,2,0,0,3,3,2,2,2,2,0,0,2,0,2,18,2,19,0,2,2,2,0,2,20,2,2,3,2,21,2,2,2,2,0,0,0,2,2,3,0,3,2,0,0,0,14,2,0,2,3,0,3,0,22,0,23,0,24,2,0,3,0,0,17,0,3,0,14,0,3,0,0,25,26,0,0,0,2,3,3,27,0,0,2,14,28,0,2,3,2,3,0,3,2,0,0,0,2,0,2,2,3,2,3,29,2,2,2,2,0,2,2,0,30,31,3,2,3,32,3,14,2,0,2,0,0,2,3,3,0,2,2,3,14,2,2,0,2,0,0,2,3,33,0,2,2,2,3,3,2,0,3,2,2,0,14,2,2,0,3,3,3,0,0,3,2,0,0,3,2,34,0,0,3,0,0,0,2,2,35,2,0,2,0,0,0,36,3,2,3,2,2,37,0,0,0,2,38,39,0,3,0,40,2,2,41,2,0,2,2,2,42,3,0,0,3,3,2,2,0,2,3,3,2,2,2,0,4,0,3,3,2,2,43,44,2,3,2,2,0,3,45,46,47,0,2,0,0,2,0,48,49,0,0,0,2,3,2,3,0,2,2,2,0,50,51,3,0,2,52,3,2,2,0,0,0,53,0,54,0,2,55,0,2,0,2,3,56,3,2,57,14,0,3,58,59,60,2,0,0,61,3,0,62,3,3,2,0,3,14,10,2,0,63,0,0,64,3,28,3,3,2,0,3,3,2,0,41,3,2,3,0,3,3,0,65,14,2,30,2,2,2,3,66,2,0,2,67,0,2,2,0,2,2,0,2,0,14,3,0,0
549,0,1,2,0,3,0,3,0,4,2,0,2,2,3,0,3,3,3,0,0,0,2,0,2,0,2,0,3,3,2,5,2,2,0,0,0,0,3,3,0,0,2,3,2,3,2,6,0,0,2,2,7,2,0,0,2,2,2,8,2,0,0,9,0,0,0,0,0,0,0,0,10,2,0,2,2,2,0,11,3,0,1,0,0,2,0,12,2,2,0,0,3,0,4,0,2,2,3,3,2,0,0,13,3,0,2,0,2,2,0,14,0,15,3,16,2,0,0,3,2,2,0,0,3,3,2,2,2,2,0,0,2,0,2,17,2,18,0,2,2,2,0,2,19,2,2,3,2,20,2,2,2,2,0,0,0,2,2,3,0,3,2,0,0,0,4,2,0,2,3,0,3,0,21,0,22,0,0,2,0,3,0,0,16,0,3,0,2,0,3,0,0,23,24,0,0,0,2,3,3,25,0,0,2,4,26,0,2,3,2,3,0,3,2,0,0,0,2,0,2,2,3,2,3,27,2,2,2,2,0,2,2,0,2,28,3,2,3,29,3,4,2,0,2,0,0,2,3,2,0,2,2,3,4,2,2,0,2,0,0,2,3,30,0,2,2,2,3,3,2,0,3,2,2,0,13,2,2,0,3,3,3,0,0,3,2,0,0,3,2,31,0,0,3,0,0,0,2,2,32,2,0,2,0,0,0,33,3,2,3,2,2,34,0,0,0,2,35,36,0,3,0,37,2,2,26,2,0,2,2,2,38,3,0,3,3,3,2,2,0,2,3,3,2,2,2,0,39,0,3,3,2,2,40,41,2,3,2,2,0,3,42,43,44,0,2,0,0,2,0,45,46,0,0,0,2,3,2,3,0,2,2,2,0,47,48,3,0,2,49,3,2,2,0,0,0,50,0,51,0,2,52,0,2,0,2,3,53,3,2,54,4,0,3,55,56,57,2,0,0,58,3,0,59,3,3,2,0,0,4,10,2,0,60,0,0,61,3,62,3,3,2,0,3,3,2,0,39,3,2,3,0,3,3,0,63,4,2,62,2,51,2,3,64,2,0,2,65,0,2,2,0,2,2,0,2,0,4,0,0,0
550,0,1,2,0,1,0,1,0,2,3,0,2,2,1,0,1,1,1,0,0,0,2,0,2,0,2,0,1,1,2,4,2,2,0,0,0,0,1,1,0,0,2,1,2,5,2,6,0,0,2,2,7,2,0,0,2,2,2,8,2,9,0,10,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0,11,1,0,12,0,0,2,0,13,2,2,14,0,1,1,0,0,2,2,1,1,2,0,0,2,0,0,15,0,2,2,0,3,0,16,1,10,2,0,0,1,2,2,0,0,1,1,2,2,2,2,0,0,2,0,2,17,18,7,0,2,2,2,19,2,20,2,2,21,2,22,2,2,2,2,0,0,0,2,2,1,0,1,2,0,0,0,0,2,0,2,1,0,1,0,2,0,13,0,0,2,0,1,0,0,14,0,1,0,0,0,1,0,0,23,24,0,0,0,2,1,1,25,0,0,2,9,2,0,2,1,2,1,0,1,2,0,0,0,2,0,26,2,1,2,1,27,2,2,2,2,0,2,2,0,2,28,1,2,1,29,1,9,2,0,2,0,0,2,1,2,0,2,2,1,2,2,2,0,2,0,0,2,1,30,0,2,2,2,0,1,2,0,1,2,2,0,9,2,2,0,1,1,1,0,0,1,2,0,0,1,2,31,0,0,1,0,0,0,2,26,2,2,0,2,0,0,0,32,2,2,1,2,2,33,0,0,0,2,34,0,0,1,0,35,2,2,36,2,0,2,2,2,37,0,0,0,1,1,2,2,0,2,1,1,2,2,2,0,2,0,1,1,2,2,38,0,2,1,2,2,0,1,39,40,41,0,2,9,0,2,0,42,21,0,0,0,2,1,2,1,0,2,2,2,0,43,0,1,0,2,44,1,2,2,0,0,0,45,46,47,0,2,46,0,2,0,2,1,48,1,2,49,9,0,1,50,51,52,2,0,0,53,1,0,54,1,1,2,18,0,0,5,2,0,55,0,0,56,1,57,1,1,2,0,1,1,2,0,36,1,2,1,1,1,1,0,58,0,2,53,2,2,2,1,59,2,0,2,1,0,2,2,0,2,2,1,2,2,2,0,0,0
551,0,1,2,0,1,0,1,0,2,3,0,1,2,1,0,1,1,1,0,0,0,2,0,2,0,2,0,1,1,2,4,2,2,0,0,0,0,1,1,0,0,2,1,2,5,2,6,0,0,2,2,7,2,0,0,2,2,2,8,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,10,1,0,11,0,0,2,0,12,2,2,13,0,1,1,0,0,2,2,1,1,2,0,0,14,0,0,15,0,2,1,1,16,0,17,1,18,0,0,0,1,2,2,0,0,1,1,2,2,2,2,0,0,2,0,2,19,20,21,0,2,2,2,22,2,23,2,2,1,2,24,2,1,2,2,0,0,0,2,2,1,0,1,2,0,0,0,0,2,0,2,1,0,1,0,1,0,25,0,26,2,0,1,1,0,27,0,1,0,0,0,1,0,0,28,29,0,0,0,2,1,1,1,0,0,2,2,14,0,2,1,2,1,0,1,2,0,0,0,2,0,30,2,0,2,1,31,2,2,2,2,0,1,2,0,2,32,1,2,2,33,1,9,2,1,2,9,0,2,1,1,0,2,2,1,2,2,2,0,2,0,0,2,1,34,1,2,2,2,0,1,2,1,1,2,2,1,18,2,0,0,1,1,1,0,0,1,2,0,0,1,2,35,0,0,1,0,0,0,2,2,2,2,0,2,0,0,0,36,2,2,1,2,2,37,0,0,0,2,38,0,0,1,0,39,2,2,0,2,0,2,2,2,40,1,0,1,1,1,2,2,0,2,1,1,2,2,2,0,2,0,1,1,2,2,41,0,2,1,2,2,0,1,42,43,44,0,2,9,0,2,0,45,0,0,0,0,2,1,2,1,0,2,2,2,0,46,22,1,0,2,47,1,2,2,0,0,0,48,43,49,0,2,26,0,2,0,2,1,50,1,2,51,9,1,1,52,53,54,2,0,0,55,1,0,56,1,1,2,57,0,0,2,2,0,58,1,0,59,1,60,1,1,2,0,1,1,2,0,20,0,2,1,1,1,1,0,61,0,2,3,0,62,2,1,63,2,0,2,1,0,2,2,0,2,2,0,2,2,9,0,0,0
552,0,1,2,0,1,0,1,0,2,2,0,1,2,1,0,1,1,1,0,0,0,2,0,2,0,2,0,1,1,2,3,2,2,0,0,0,0,4,1,0,2,2,1,1,1,2,5,0,0,2,2,6,2,0,0,2,2,2,7,2,8,1,0,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0,9,1,0,10,0,0,2,0,11,2,2,12,0,1,1,8,0,2,2,1,1,2,0,0,2,0,0,13,0,2,2,1,14,0,15,1,2,2,0,0,1,2,2,0,0,1,1,1,2,2,2,0,0,8,0,2,16,17,0,0,2,2,2,18,8,19,2,2,1,2,20,2,1,2,2,0,0,0,2,2,1,0,1,2,0,0,0,0,1,0,2,1,0,21,0,1,0,18,0,0,2,0,1,1,22,0,8,1,0,0,0,1,0,0,23,24,0,0,16,2,1,1,25,0,0,2,8,2,0,2,1,2,1,0,1,2,0,0,0,2,0,26,2,0,2,0,27,2,2,2,2,0,1,1,0,2,1,1,2,2,28,1,0,2,21,2,8,0,2,1,1,0,2,1,1,2,2,2,29,2,0,0,2,1,30,1,2,2,2,0,1,2,0,1,2,2,1,2,2,2,0,1,1,1,0,0,1,17,0,0,2,2,31,0,0,1,0,0,0,2,2,2,2,0,2,0,0,0,32,2,2,1,1,1,33,0,0,0,2,34,35,0,1,0,36,2,2,26,2,0,2,2,2,37,1,38,0,1,1,2,2,0,2,1,1,2,2,1,0,39,0,1,1,2,2,0,0,2,1,2,1,0,1,40,41,42,43,2,2,0,2,0,44,45,0,0,0,2,1,2,1,0,2,2,2,0,39,46,1,0,2,47,1,2,1,0,0,2,1,48,49,0,1,41,0,2,0,2,1,50,1,1,51,8,0,1,13,0,52,2,0,0,53,0,0,54,1,1,2,55,0,0,1,2,2,1,1,56,57,1,0,1,1,1,0,1,1,2,0,55,0,2,1,1,1,1,0,58,8,2,2,2,1,2,1,59,2,0,2,60,0,2,2,0,2,2,0,2,0,8,0,0,0
553,0,1,2,0,3,0,3,0,4,5,0,2,2,3,0,3,3,2,6,0,0,2,0,2,0,2,0,2,3,2,7,2,3,0,0,0,0,8,3,0,2,2,3,2,3,2,9,0,0,2,2,10,2,0,0,2,2,2,11,2,12,3,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,13,3,0,14,0,0,2,0,15,2,2,0,0,3,3,16,0,2,2,3,2,2,0,3,4,0,0,17,0,2,2,3,18,0,0,3,2,2,0,0,3,2,2,0,0,2,1,2,0,2,2,0,0,0,0,2,6,0,0,0,2,2,2,19,0,20,2,2,3,2,21,2,2,2,2,0,0,0,2,2,3,0,3,2,0,0,0,0,2,0,2,3,0,3,0,2,0,22,0,0,2,0,3,3,23,0,16,2,0,16,0,3,0,0,24,25,0,0,18,2,3,3,26,0,0,2,16,2,0,2,2,2,3,0,2,2,0,0,0,2,0,2,2,0,2,3,27,2,2,2,2,0,2,2,0,2,28,3,2,2,29,3,16,2,3,2,0,0,2,3,2,0,2,2,3,2,16,30,31,2,0,0,16,3,32,3,2,2,2,3,3,2,0,3,2,2,3,33,2,0,0,3,3,3,0,0,3,0,0,0,2,2,34,0,0,2,0,0,0,2,35,2,2,0,2,0,0,0,0,2,2,3,2,3,36,0,0,0,2,37,38,0,3,0,39,2,2,40,2,0,2,2,2,41,3,42,0,3,2,2,2,0,2,3,3,2,2,2,0,5,0,3,3,2,2,0,43,2,3,2,2,0,3,44,0,45,46,2,2,0,2,0,47,0,3,0,0,16,3,2,3,0,2,2,2,0,48,49,3,0,0,50,2,0,2,0,0,16,51,52,53,0,2,0,0,2,0,2,3,3,3,2,54,35,0,3,55,56,57,2,0,0,58,0,0,59,3,3,2,60,0,0,2,2,0,3,3,61,62,3,0,3,0,2,0,2,3,16,0,33,0,2,3,3,3,3,0,63,2,2,30,2,34,16,3,64,2,3,2,3,0,2,2,0,2,2,0,3,0,16,0,0,0
554,0,1,2,0,1,0,1,0,3,4,0,2,2,1,0,1,1,1,5,0,0,2,0,2,0,2,0,2,1,2,6,2,1,0,0,0,7,8,1,0,2,2,1,2,1,2,9,0,0,2,2,10,2,0,0,2,2,2,11,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,12,1,0,13,0,0,2,0,14,2,2,0,15,1,1,16,0,2,2,1,1,2,0,0,2,0,0,17,0,2,2,1,18,0,0,1,2,2,0,0,0,2,2,0,0,1,1,2,16,2,2,0,0,16,0,2,19,20,0,0,2,2,2,21,16,22,2,2,1,2,23,2,1,2,1,0,0,0,2,2,2,0,1,2,0,0,5,0,1,0,2,1,0,1,0,1,0,0,0,0,2,0,1,1,24,0,2,2,0,16,0,1,0,0,25,26,0,0,7,2,1,1,27,0,0,2,28,2,0,2,1,2,1,0,1,2,0,0,0,2,0,2,2,0,2,1,29,2,2,2,2,1,2,2,0,2,30,1,2,2,31,1,16,2,1,2,16,0,2,1,2,0,2,2,1,1,2,32,33,2,0,0,16,1,34,0,2,2,2,0,1,2,0,1,2,2,1,28,2,2,0,1,1,1,0,0,1,0,0,0,2,2,35,0,0,2,0,0,0,2,36,37,2,0,2,0,0,0,0,2,2,0,2,1,38,0,0,0,2,39,0,0,0,0,40,2,2,41,2,0,2,2,2,42,1,43,0,1,2,2,2,0,1,1,0,2,2,1,0,3,0,1,1,2,2,0,44,2,1,2,2,0,1,37,45,46,47,2,2,0,2,0,48,25,0,0,0,2,1,2,1,0,2,2,2,0,49,50,1,0,2,51,1,2,1,0,0,16,52,53,54,0,2,0,0,2,0,2,1,55,1,2,56,36,0,1,57,58,59,2,0,0,60,0,0,61,1,1,2,62,63,0,2,2,2,1,0,64,65,1,49,1,0,2,0,2,0,2,0,66,0,2,1,1,1,1,0,0,2,2,2,2,1,2,1,67,2,1,2,1,0,2,2,0,2,2,0,1,2,16,0,0,0
555,0,1,2,0,1,0,1,0,3,4,0,2,2,1,0,1,1,1,0,0,0,2,0,2,5,1,0,2,1,2,6,2,1,1,0,0,7,8,1,0,2,2,1,1,1,2,9,0,0,2,2,10,2,0,0,2,2,2,11,2,12,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,13,1,0,14,0,0,2,0,15,2,2,16,0,1,1,2,0,2,2,1,1,2,0,0,17,0,0,18,0,2,2,1,19,1,0,1,2,2,0,20,0,2,2,0,0,1,1,1,2,1,2,0,0,17,0,2,21,0,0,0,2,2,2,22,0,0,2,2,1,2,23,2,1,2,1,0,0,0,2,2,2,0,1,2,0,0,24,0,1,0,2,1,0,25,0,1,0,0,0,0,2,0,1,1,0,0,2,2,0,17,0,1,0,0,26,27,0,0,28,2,1,1,29,0,0,2,17,2,0,2,1,2,1,0,1,2,0,0,0,2,0,2,2,0,2,1,30,2,2,2,2,0,2,2,0,2,31,1,2,2,32,1,0,2,1,2,0,0,2,1,2,0,2,2,1,1,2,33,34,2,0,0,2,1,19,1,2,2,2,0,1,2,0,1,2,2,0,35,1,2,0,1,1,1,0,0,1,17,0,0,2,2,36,0,0,2,0,0,1,2,2,37,2,0,2,0,0,0,0,2,2,0,1,1,38,0,0,0,2,39,38,25,0,0,40,2,2,41,2,0,2,2,2,42,1,43,0,1,1,2,2,0,2,2,1,2,2,1,0,17,0,1,1,2,2,44,45,2,1,2,2,0,1,46,47,48,49,2,2,0,2,0,50,51,0,0,0,2,1,2,1,0,2,2,2,0,28,26,1,0,2,4,1,2,1,0,52,0,53,54,55,0,1,0,0,2,0,2,1,56,0,1,57,12,0,0,58,59,60,2,0,0,61,0,0,62,1,1,2,63,64,0,2,2,2,1,1,65,66,1,67,37,0,2,0,1,1,2,0,68,1,2,1,1,1,1,0,0,2,2,2,2,1,17,1,69,2,0,2,1,0,2,2,0,2,2,0,1,0,0,0,0,0
556,0,1,2,0,1,0,1,0,3,4,0,2,2,1,0,1,1,2,5,0,0,2,0,2,6,2,0,2,1,2,7,2,1,1,0,0,8,9,1,0,2,2,1,2,1,2,10,0,0,2,2,11,2,0,0,2,2,2,12,2,13,1,0,4,0,0,0,0,0,0,0,2,2,0,0,2,2,0,14,2,0,15,0,0,2,0,16,2,2,17,0,0,0,4,0,2,2,0,1,2,0,0,4,0,0,2,0,2,2,1,18,0,0,1,2,2,0,19,0,2,2,0,0,1,1,2,4,2,2,0,0,4,0,2,20,5,6,0,2,2,2,21,0,0,2,2,1,2,22,2,1,2,1,0,0,0,2,2,2,0,1,2,0,0,23,0,1,0,2,1,0,24,0,1,0,0,0,0,2,0,1,1,0,0,2,2,0,4,0,1,0,0,25,26,0,0,0,2,1,1,27,0,0,2,28,2,0,2,1,2,1,0,1,2,0,0,0,2,0,2,2,0,2,1,29,2,2,2,2,0,2,2,0,2,30,1,2,2,31,1,0,2,1,2,4,0,2,1,2,0,2,2,1,1,32,28,33,2,0,0,34,1,4,0,2,2,2,0,0,2,0,1,2,2,0,34,1,2,0,1,1,1,0,0,1,4,0,0,2,2,1,0,0,2,0,0,1,2,35,2,2,0,2,0,0,0,0,35,2,0,1,1,36,0,0,0,2,37,37,0,0,0,38,2,2,39,2,0,2,2,2,40,1,41,0,1,2,2,2,0,2,2,1,2,2,2,0,4,0,1,1,2,2,36,42,2,1,2,2,0,1,43,24,44,45,2,2,0,2,0,46,47,0,0,0,4,1,2,1,0,2,2,2,0,25,48,1,0,4,13,2,2,2,0,49,4,50,51,52,0,2,0,0,2,0,2,1,53,0,2,54,48,0,0,55,56,57,2,0,0,58,0,0,59,1,1,2,60,61,0,2,2,2,1,0,62,63,1,64,2,0,2,0,1,0,2,0,65,1,2,1,1,1,1,0,0,2,2,2,2,1,4,1,66,2,0,2,1,0,2,2,0,2,2,0,1,0,4,0,0,0
557,0,1,2,0,1,0,1,0,3,4,0,2,2,1,0,1,1,1,0,0,0,2,0,2,5,1,0,2,1,2,6,2,1,1,0,0,4,7,1,0,2,2,1,1,1,2,8,0,0,2,2,9,2,0,0,2,2,2,10,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,11,1,0,12,0,0,2,0,13,2,2,14,0,1,0,2,0,2,2,1,1,2,0,0,2,0,0,2,0,2,1,1,15,1,0,1,2,2,0,16,0,2,1,0,0,1,1,1,2,1,2,0,0,17,0,2,18,19,20,0,2,2,2,21,0,0,2,2,1,2,22,2,1,2,1,0,0,0,2,2,2,0,1,2,0,0,23,0,1,0,2,1,0,24,0,1,0,0,0,0,2,0,1,1,0,0,2,2,0,0,0,1,0,0,25,26,0,0,0,2,1,1,27,0,0,2,28,2,0,2,1,2,1,0,1,2,0,0,0,2,0,2,2,0,2,1,29,2,2,2,2,0,2,2,0,2,30,1,2,2,31,1,0,2,1,2,0,0,2,1,2,0,2,1,1,1,32,33,34,2,0,0,2,1,17,1,2,2,2,0,1,2,0,1,2,2,0,3,1,2,0,1,1,1,0,0,1,17,0,0,2,2,1,0,0,2,0,0,1,2,2,35,2,0,2,0,0,0,0,2,2,0,1,1,24,0,0,0,2,36,37,36,1,0,38,2,2,39,2,0,2,2,2,40,1,41,0,1,1,2,2,0,2,2,1,2,2,1,0,28,0,1,1,2,1,37,42,2,1,2,2,0,1,43,14,44,20,2,2,0,2,0,45,46,0,0,0,2,1,2,1,0,2,2,1,0,25,33,1,0,2,47,48,2,1,0,49,17,50,51,52,0,1,0,0,2,0,2,1,53,0,1,54,47,0,0,55,56,57,2,0,0,58,1,0,59,1,1,2,60,61,0,2,2,2,1,1,62,63,1,64,2,0,2,0,1,1,2,0,65,1,2,1,1,1,1,0,0,66,2,2,2,1,17,1,67,2,1,2,1,0,2,2,0,2,2,0,1,2,0,0,0,0
